rows,symbols,precision,true_events,fake_events,median_future_drop_5m,median_future_drop_15m,median_future_drop_30m,median_adverse_5m,p80_adverse_5m,post_pump_share,downtrend_share,other_share,period,cutoff_sec,quantile,threshold,mode,auc,train_rows,validation_rows,train_pos_rate,validation_pos_rate,features,score_metric
2689,201,99.777,2683,6,1.81,4.098,6.351,0.617,1.381,33.618,4.016,30.978,validation,59,0.5,0.971323231485808,closed_1m,0.9891002126811371,8569,5752,0.5481386392811296,0.5104311543810849,65,10.316548236297944
2685,201,99.814,2680,5,1.805,4.082,6.351,0.617,1.381,33.594,3.948,30.95,validation,20,0.5,0.9707674919974291,closed_1m,0.9895124154307035,8569,5752,0.5481386392811296,0.5104311543810849,65,10.31610418854159
2262,199,100.0,2262,0,1.781,4.019,6.335,0.657,1.402,34.881,3.271,32.405,validation,40,0.6,0.9997846984013843,closed_1m,0.9892412421429899,8569,5752,0.5481386392811296,0.5104311543810849,65,10.232343322816769
2254,199,100.0,2254,0,1.786,4.017,6.325,0.654,1.403,35.004,3.106,32.564,validation,20,0.6,0.9997783070340956,closed_1m,0.9895124154307035,8569,5752,0.5481386392811296,0.5104311543810849,65,10.23025262596839
2252,199,100.0,2252,0,1.759,3.976,6.315,0.641,1.394,34.68,3.197,32.416,validation,59,0.6,0.9997628571676231,closed_1m,0.9891002126811371,8569,5752,0.5481386392811296,0.5104311543810849,65,10.225608970216122
2233,199,100.0,2233,0,1.771,4.017,6.329,0.654,1.403,34.886,3.224,32.736,validation,30,0.6,0.999790655495201,closed_1m,0.9893011131409462,8569,5752,0.5481386392811296,0.5104311543810849,65,10.225574489814573
2248,199,100.0,2248,0,1.754,3.969,6.333,0.64,1.391,34.475,3.247,32.518,validation,50,0.6,0.9997550221873652,closed_1m,0.989378280204979,8569,5752,0.5481386392811296,0.5104311543810849,65,10.224120475979658
2235,199,100.0,2235,0,1.759,3.974,6.314,0.646,1.399,34.765,2.998,32.617,validation,10,0.6,0.9997690979441028,closed_1m,0.9894991107644909,8569,5752,0.5481386392811296,0.5104311543810849,65,10.221181917137496
1618,193,100.0,1618,0,1.747,3.839,6.208,0.661,1.397,37.577,2.472,31.335,validation,20,0.7,0.9999361127616068,closed_1m,0.9895124154307035,8569,5752,0.5481386392811296,0.5104311543810849,65,10.043701976838818
1608,194,100.0,1608,0,1.715,3.831,6.209,0.664,1.399,36.007,2.861,32.09,validation,40,0.7,0.9999303153135762,closed_1m,0.9892412421429899,8569,5752,0.5481386392811296,0.5104311543810849,65,10.039484073496192
1601,192,100.0,1601,0,1.656,3.694,6.168,0.655,1.391,35.415,2.811,31.605,validation,10,0.7,0.9999270852102841,closed_1m,0.9894991107644909,8569,5752,0.5481386392811296,0.5104311543810849,65,10.021504063814152
1610,195,100.0,1610,0,1.597,3.649,6.211,0.662,1.387,34.596,2.857,31.429,validation,50,0.7,0.9999217900041301,closed_1m,0.989378280204979,8569,5752,0.5481386392811296,0.5104311543810849,65,10.019225191588486
1584,193,100.0,1584,0,1.612,3.673,6.226,0.634,1.389,34.217,3.22,30.997,validation,30,0.7,0.9999264443165722,closed_1m,0.9893011131409462,8569,5752,0.5481386392811296,0.5104311543810849,65,10.013809843155691
